track_id,artist_id,release_date,genre_id,topic_1,topic_2,topic_3,feature_1,feature_2,feature_3
5655,1335,2008,1,"(7, 0.3453960137592415)","(14, 0.1575752818627294)","(2, 0.1466087841545027)",loudness,danceability,energy
5656,1336,2008,1,"(12, 0.3312276238937209)","(9, 0.315591828854304)","(2, 0.1999032667718307)",valence,loudness,danceability
5657,1041,2008,1,"(9, 0.4422092321959773)","(6, 0.0899785719492894)","(4, 0.0860513456164248)",valence,loudness,energy
5658,1337,2008,1,"(2, 0.3244600458107429)","(15, 0.2907978518714825)","(1, 0.1643849634363614)",energy,instrumentalness,loudness
5659,1147,2008,1,"(10, 0.4439727964202322)","(11, 0.2906563374420747)","(12, 0.1134498246475078)",energy,loudness,valence
5660,1132,2008,1,"(3, 0.4738821791683812)","(1, 0.105265398584681)","(9, 0.1006794017795685)",energy,loudness,danceability
5661,914,2008,1,"(9, 0.6518565181336947)","(8, 0.1513891382645786)","(4, 0.1068465241965581)",danceability,loudness,energy
5662,1206,2008,1,"(9, 0.6877852288148933)","(4, 0.0654239426849595)","(12, 0.0551223363532897)",loudness,energy,danceability
5663,1338,2008,1,"(9, 0.3048803220463806)","(8, 0.1880047786777583)","(2, 0.1478369181835954)",loudness,danceability,energy
5664,1339,2008,1,"(4, 0.3015385107770578)","(8, 0.1863287267195016)","(12, 0.1683376770919558)",loudness,danceability,valence
5665,1147,2008,1,"(9, 0.4150473657195388)","(8, 0.2034607231600009)","(16, 0.1090206608204646)",energy,loudness,valence
5666,1340,2008,1,"(9, 0.4743177713066976)","(14, 0.1298178788675636)","(8, 0.1242524462155559)",loudness,energy,danceability
5667,1206,2008,1,"(9, 0.5575505983643486)","(8, 0.1715826838944189)","(3, 0.1020421161760111)",energy,loudness,danceability
5668,1336,2008,1,"(2, 0.3789517434525592)","(8, 0.3341134990639234)","(4, 0.123463470133817)",loudness,danceability,energy
5669,1341,2008,1,"(4, 0.810308772855177)","(3, 0.1539017525382666)","(1, 0.0021052633911561)",loudness,energy,danceability
5670,1342,2008,1,"(2, 0.4648199887336168)","(12, 0.2488417369998463)","(14, 0.1819279440563009)",energy,loudness,valence
5671,1292,2008,1,"(15, 0.3779809758605968)","(4, 0.3103475752117945)","(8, 0.18185418813598)",loudness,energy,danceability
5672,1169,2008,1,"(9, 0.3931499631538093)","(10, 0.329783717085931)","(14, 0.1131132360090369)",loudness,energy,danceability
5673,1339,2008,1,"(15, 0.3795939631350851)","(11, 0.1796640888854402)","(5, 0.1294105230849876)",danceability,loudness,valence
5674,1283,2008,1,"(15, 0.3316936960389384)","(8, 0.3026710660003176)","(2, 0.0885334166944503)",energy,loudness,danceability
5675,1333,2008,1,"(3, 0.3635719279142999)","(9, 0.2828065435113991)","(1, 0.1060097768661429)",valence,loudness,danceability
5676,1343,2008,1,"(9, 0.6125799608433882)","(11, 0.1172735548391875)","(5, 0.101620880327721)",energy,loudness,danceability
5677,1325,2008,1,"(15, 0.6714774006679066)","(3, 0.0840477574446365)","(1, 0.0711585496236972)",danceability,loudness,valence
5678,1220,2008,1,"(10, 0.454415529367173)","(6, 0.2280921722268098)","(8, 0.1907693702164072)",energy,loudness,valence
5679,1215,2008,1,"(2, 0.3842420868050534)","(15, 0.2940772955579886)","(12, 0.1417539385449668)",energy,loudness,danceability
5680,1236,2008,1,"(2, 0.3981295740264389)","(4, 0.1907389175398221)","(12, 0.1691068571793199)",valence,loudness,danceability
5681,1344,2008,1,"(15, 0.3696285777308449)","(13, 0.1767171670020196)","(2, 0.1515334731129911)",energy,loudness,danceability
5682,1169,2008,1,"(9, 0.52850531799583)","(14, 0.123260830865624)","(8, 0.0797338441656749)",valence,loudness,energy
5683,1345,2008,1,"(15, 0.3596390396677705)","(7, 0.1587677891859688)","(9, 0.1320814830628978)",energy,loudness,danceability
5684,1346,2008,1,"(15, 0.3064468727953064)","(11, 0.2386666710627275)","(10, 0.1880305085312605)",acousticness,loudness,danceability
5685,1347,2008,1,"(3, 0.3410664627427672)","(4, 0.2016220644726126)","(2, 0.1498926720596429)",loudness,energy,danceability
5686,1277,2008,1,"(15, 0.810944501364329)","(8, 0.0778399105238029)","(16, 0.0314660321870222)",loudness,energy,danceability
5687,1220,2008,1,"(10, 0.4485271276966219)","(4, 0.2273961301470757)","(2, 0.1084820431004643)",valence,loudness,energy
5688,1283,2008,1,"(15, 0.5265970933903606)","(8, 0.1530480634423868)","(4, 0.0210896556832207)",energy,loudness,valence
5689,842,2008,1,"(3, 0.3723396242819794)","(9, 0.3085979345419161)","(14, 0.0848333801454159)",valence,energy,loudness
5690,1348,2008,1,"(2, 0.3198640784861106)","(7, 0.1824020210703243)","(4, 0.1256509402446316)",energy,valence,danceability
5691,1349,2008,1,"(9, 0.4384911679723899)","(14, 0.2263019653437025)","(13, 0.1088112240646325)",valence,danceability,energy
5692,1350,2008,1,"(2, 0.7052565157713787)","(12, 0.0052631600858264)","(3, 0.0052631580072244)",loudness,valence,danceability
5693,1283,2008,1,"(10, 0.3566969396484248)","(4, 0.1032618786736346)","(15, 0.0862126377597605)",energy,loudness,valence
5694,1006,2008,1,"(3, 0.5056322412035397)","(8, 0.1461859854967407)","(15, 0.1351321710108478)",energy,loudness,danceability
5695,1167,2008,1,"(9, 0.4985312561867012)","(14, 0.0751023595220571)","(12, 0.074404934283528)",loudness,energy,danceability
5696,1251,2008,1,"(9, 0.7960246497347614)","(8, 0.065441002072936)","(3, 0.0619373985621993)",danceability,valence,loudness
5697,1351,2008,1,"(9, 0.3669688414941939)","(14, 0.1123054085124328)","(15, 0.0884054173098395)",danceability,loudness,energy
5698,1350,2008,1,"(10, 0.3613950137528561)","(2, 0.1319556036440665)","(3, 0.1257884927841054)",loudness,energy,danceability
5699,1164,2008,1,"(10, 0.3006801857431594)","(14, 0.1372936519030301)","(8, 0.1372812832012425)",energy,loudness,danceability
5700,1334,2008,1,"(8, 0.3460746421459862)","(15, 0.3092319673285089)","(9, 0.1787820590479073)",valence,loudness,danceability
5701,1351,2008,1,"(14, 0.3137352056258126)","(9, 0.301248200183805)","(11, 0.1935141117751778)",valence,danceability,loudness
5702,1333,2008,1,"(9, 0.5988817296034484)","(7, 0.0663185810867453)","(11, 0.0493216464196639)",danceability,valence,loudness
5703,1352,2008,1,"(2, 0.3277069311630712)","(4, 0.1290449848716848)","(9, 0.1264191864571881)",valence,energy,loudness
5704,1333,2008,1,"(2, 0.6402369006521822)","(14, 0.1906623441775543)","(9, 0.0502013569746852)",danceability,valence,energy
5705,1109,2008,1,"(2, 0.3980768089259923)","(8, 0.283450923974923)","(3, 0.175907798518742)",loudness,energy,danceability
5706,1353,2008,1,"(15, 0.6369101414979964)","(8, 0.1186838387656437)","(5, 0.0551585255902282)",loudness,energy,danceability
5707,1292,2008,1,"(3, 0.3269985913150083)","(8, 0.2789788067399433)","(4, 0.1423740024986316)",loudness,danceability,energy
5708,1190,2008,1,"(15, 0.518450121786861)","(3, 0.1094354176229781)","(9, 0.0816704916026092)",energy,loudness,danceability
5709,1323,2008,1,"(9, 0.3160774894463515)","(12, 0.1794538325292939)","(8, 0.1489238670140796)",energy,loudness,valence
5710,1220,2008,1,"(16, 0.3207464540563295)","(12, 0.3099036433931753)","(8, 0.2587184308435747)",loudness,energy,valence
5711,1354,2008,1,"(9, 0.6626816455717607)","(3, 0.2237907816511141)","(13, 0.072188680775574)",valence,loudness,danceability
5712,1031,2008,1,"(2, 0.3180380980262056)","(8, 0.1896019956290406)","(12, 0.1631525805103013)",loudness,energy,danceability
5713,1355,2008,1,"(2, 0.3190993642365405)","(8, 0.2173429222281521)","(12, 0.1490968622805137)",acousticness,danceability,loudness
5714,1265,2008,1,"(11, 0.3620046143780061)","(10, 0.3394605616256015)","(13, 0.0486797162892396)",acousticness,loudness,danceability
5715,1356,2008,1,"(7, 0.4053009361664747)","(4, 0.1429022031722367)","(10, 0.1382162935930768)",energy,loudness,valence
5716,1277,2008,1,"(4, 0.3555501136900336)","(3, 0.1572431410390977)","(14, 0.1567739275988442)",valence,energy,loudness
5717,1348,2008,1,"(2, 0.3000853699921058)","(10, 0.1878316622166164)","(14, 0.0762379581154656)",valence,energy,loudness
5718,1355,2008,1,"(2, 0.4545606958851063)","(4, 0.3231945319303055)","(9, 0.1130133917959761)",acousticness,loudness,danceability
5719,1213,2008,1,"(2, 0.4034183497637602)","(8, 0.1962224375874567)","(10, 0.1196894683200082)",energy,loudness,valence
5720,1220,2008,1,"(3, 0.3032926057360668)","(11, 0.2378635217084583)","(8, 0.1490256426365886)",energy,loudness,valence
5721,1209,2008,1,"(4, 0.416596409193502)","(14, 0.1157634272696966)","(9, 0.0933827088513353)",energy,loudness,valence
5722,1277,2008,1,"(3, 0.3019817489305489)","(4, 0.2447912454731434)","(8, 0.1492493287085988)",energy,loudness,danceability
5723,1357,2008,1,"(3, 0.4792547344222313)","(16, 0.1736469517913033)","(15, 0.1567635504276319)",loudness,valence,danceability
5724,1358,2008,1,"(7, 0.5853337979497041)","(15, 0.3153802142868358)","(14, 0.0847669308229787)",valence,loudness,danceability
5725,1359,2008,1,"(3, 0.3630093244693422)","(6, 0.2003058509340091)","(14, 0.1609379257488252)",loudness,energy,danceability
5726,1053,2008,1,"(2, 0.3594341419655008)","(15, 0.1673852561002866)","(12, 0.1299006280199936)",energy,loudness,valence
5727,1336,2008,1,"(2, 0.4475377774973313)","(13, 0.2248956355899062)","(10, 0.0052631590255778)",loudness,valence,energy
5728,1360,2008,1,"(15, 0.3124887829560957)","(8, 0.2934115406240696)","(1, 0.0848431394549168)",valence,loudness,danceability
5729,1355,2008,1,"(10, 0.3355010906341014)","(2, 0.2136519598750038)","(12, 0.104860332798583)",danceability,loudness,energy
5730,1169,2008,1,"(9, 0.5803821164453701)","(14, 0.0851110168115172)","(8, 0.0560184299309168)",loudness,energy,danceability
5731,952,2008,1,"(4, 0.3059649762446529)","(15, 0.1896417496570952)","(2, 0.1146488801161748)",loudness,energy,danceability
5732,1292,2008,1,"(3, 0.4644271829052463)","(11, 0.2209073121853511)","(5, 0.1368576557219592)",acousticness,loudness,danceability
5733,1355,2008,1,"(15, 0.5159111632297309)","(10, 0.1694602082193195)","(11, 0.0542400144571303)",acousticness,loudness,danceability
5734,1292,2008,1,"(2, 0.3956847706681494)","(15, 0.2351115608602541)","(8, 0.1934941151300936)",loudness,energy,acousticness
5735,1283,2008,1,"(4, 0.4331840566751246)","(6, 0.1312978260860128)","(7, 0.1295831564460497)",energy,valence,loudness
5736,1251,2008,1,"(15, 0.4689087216379451)","(1, 0.1973366537911464)","(7, 0.0693831835023993)",loudness,energy,danceability
5737,1251,2008,1,"(15, 0.3676464199753364)","(14, 0.147766552936713)","(8, 0.0993452930919986)",loudness,acousticness,energy
5738,1343,2009,1,"(9, 0.499447213034121)","(8, 0.1051464399777347)","(16, 0.0784856554039657)",energy,loudness,valence
5739,1357,2009,1,"(15, 0.4351274148111616)","(7, 0.0758085600951624)","(10, 0.0672521057388645)",loudness,acousticness,valence
5740,1361,2009,1,"(4, 0.3268142600145837)","(15, 0.2025167534996213)","(1, 0.0954612685374141)",valence,danceability,energy
5741,1055,2009,1,"(9, 0.3645277767076996)","(4, 0.2763662717899821)","(11, 0.1268407632181899)",energy,loudness,danceability
5742,1362,2009,1,"(16, 0.3612879524106692)","(6, 0.1903479056085548)","(2, 0.0875893777402963)",loudness,energy,danceability
5743,1363,2009,1,"(2, 0.6828427710220996)","(10, 0.0828007691774168)","(15, 0.0473887741270844)",energy,loudness,valence
5744,1198,2009,1,"(10, 0.3431396199306687)","(3, 0.2447486138785859)","(15, 0.1590277569486992)",danceability,loudness,acousticness
5745,1210,2009,1,"(3, 0.4489232891508272)","(8, 0.386003058830595)","(11, 0.0969002769096885)",energy,loudness,valence
5746,1364,2009,1,"(2, 0.3180281938886252)","(6, 0.2071163265960302)","(15, 0.135188909031953)",energy,loudness,danceability
5747,1365,2009,1,"(2, 0.3869361900008)","(8, 0.109062352534393)","(10, 0.1085340184105403)",loudness,energy,acousticness
5748,1366,2009,1,"(3, 0.4457473279541064)","(14, 0.2200684149253045)","(12, 0.1868568520651377)",loudness,valence,danceability
5749,1367,2009,1,"(15, 0.5209912121355705)","(6, 0.1237101652896592)","(4, 0.0950347638481824)",energy,loudness,valence
5750,1284,2009,1,"(9, 0.719716467872186)","(3, 0.0953228721753233)","(12, 0.0701686376340102)",energy,loudness,danceability
5751,1165,2009,1,"(2, 0.4148725705158756)","(15, 0.1763840817903644)","(3, 0.1611877268294116)",energy,loudness,danceability
5752,1368,2009,1,"(9, 0.4984231578387255)","(1, 0.124042193414539)","(6, 0.1020440044959038)",danceability,energy,loudness
5753,1361,2009,1,"(4, 0.4774862887643243)","(15, 0.1318929260729829)","(13, 0.1297253994962138)",danceability,valence,loudness
5754,1369,2009,1,"(15, 0.4387841246481237)","(8, 0.2105536873906862)","(12, 0.114493442077813)",loudness,danceability,energy
5755,1361,2009,1,"(4, 0.4628472150451975)","(15, 0.1375575067177445)","(13, 0.1363674100157332)",valence,danceability,loudness
5756,1363,2009,1,"(9, 0.3599281744901625)","(2, 0.3549460264314247)","(3, 0.1204298027305742)",energy,loudness,valence
5757,1370,2009,1,"(4, 0.3355079714930767)","(8, 0.2155466186860885)","(2, 0.1108724767208937)",valence,loudness,energy
5758,1371,2009,1,"(8, 0.3952726961795753)","(15, 0.3119839460817962)","(2, 0.1650151423429869)",instrumentalness,loudness,acousticness
5759,1123,2009,1,"(15, 0.3421681231147129)","(8, 0.285209285642183)","(3, 0.0920853442597885)",energy,loudness,danceability
5760,1372,2009,1,"(3, 0.3404450885660828)","(14, 0.2993369130141606)","(15, 0.1844328609926648)",energy,loudness,danceability
5761,1361,2009,1,"(3, 0.5398316014117668)","(9, 0.2110539719203586)","(5, 0.0489510486288463)",danceability,loudness,energy
5762,1283,2009,1,"(9, 0.3042475535141494)","(15, 0.1210374837220274)","(3, 0.0993861403836898)",energy,loudness,valence
5763,1123,2009,1,"(15, 0.3579091238295782)","(8, 0.3414282740191838)","(4, 0.1347396015175895)",loudness,acousticness,energy
5764,1290,2009,1,"(3, 0.4401464334970882)","(8, 0.2230227952295262)","(14, 0.1200021864753493)",loudness,valence,danceability
5765,1361,2009,1,"(9, 0.4464018704941966)","(8, 0.199239198168328)","(2, 0.148294424726961)",danceability,loudness,energy
5766,1362,2009,1,"(9, 0.35256899193925)","(3, 0.1352936317643252)","(8, 0.0653303124157806)",loudness,energy,acousticness
5767,1283,2009,1,"(8, 0.3188679465358559)","(15, 0.3039625984506297)","(2, 0.0825815301657016)",loudness,energy,danceability
5768,1373,2009,1,"(10, 0.3504705005014147)","(12, 0.2884714866286567)","(15, 0.1244406364593896)",acousticness,instrumentalness,loudness
5769,1238,2009,1,"(9, 0.5653012368882969)","(2, 0.1500736579793814)","(15, 0.0862696434706666)",danceability,energy,loudness
5770,1374,2009,1,"(15, 0.3177128867119074)","(12, 0.224153129955955)","(10, 0.167275318073922)",loudness,energy,valence
5771,1311,2009,1,"(3, 0.4390617564269897)","(12, 0.214914028250865)","(14, 0.0655057397118324)",loudness,energy,danceability
5772,1110,2009,1,"(9, 0.3489386889997992)","(16, 0.2504185655041746)","(6, 0.0825546043658476)",valence,energy,loudness
5773,717,2009,1,"(2, 0.3916488492045827)","(4, 0.1382074536132824)","(15, 0.137635094409155)",energy,loudness,valence
5774,1362,2009,1,"(2, 0.4173861479400126)","(15, 0.2546919467813081)","(5, 0.1372201683676363)",loudness,energy,danceability
5775,1342,2009,1,"(3, 0.4185120872142397)","(2, 0.1827147844396451)","(14, 0.1447637270251109)",energy,valence,loudness
5776,1375,2009,1,"(15, 0.5723459841245025)","(4, 0.1272200148854033)","(2, 0.0853220563169172)",energy,loudness,valence
5777,1376,2009,1,"(15, 0.4366612985914685)","(12, 0.2979389914290266)","(2, 0.0455299654866401)",loudness,energy,danceability
5778,1225,2009,1,"(8, 0.4070678827767535)","(3, 0.3244148780861799)","(2, 0.0941220984993134)",energy,loudness,danceability
5779,1198,2009,1,"(2, 0.3635880886821019)","(10, 0.2821362507464119)","(15, 0.181031628572525)",acousticness,loudness,danceability
5780,1361,2009,1,"(3, 0.4055379250322212)","(2, 0.1393881587711837)","(8, 0.1272282766902112)",danceability,loudness,valence
5781,1279,2009,1,"(4, 0.4822793918503625)","(9, 0.1569622938924628)","(2, 0.1034446458923803)",loudness,energy,acousticness
5782,1165,2009,1,"(2, 0.4419693051182397)","(15, 0.2584185876848549)","(3, 0.1647576578716819)",energy,loudness,valence
5783,1377,2009,1,"(4, 0.459548698765489)","(8, 0.1624662403571113)","(12, 0.1517550494329755)",acousticness,danceability,loudness
5784,1363,2009,1,"(2, 0.3980642563367686)","(3, 0.220357884670527)","(6, 0.1078134842396062)",loudness,energy,danceability
5785,1378,2009,1,"(15, 0.3163540996425585)","(1, 0.2169310723895992)","(9, 0.1830134513638914)",energy,loudness,danceability
5786,1363,2009,1,"(2, 0.6814635342202708)","(3, 0.1236563494305485)","(7, 0.0920135530291823)",loudness,danceability,energy
5787,1379,2009,1,"(2, 0.3046946920522658)","(8, 0.2006556629438688)","(7, 0.1325025991962064)",energy,loudness,danceability
5788,1342,2009,1,"(2, 0.3073871267885379)","(12, 0.2088705132660275)","(13, 0.1115297335167943)",loudness,energy,danceability
5789,1380,2009,1,"(9, 0.5461057725903594)","(14, 0.204958226893554)","(1, 0.1004101225871679)",energy,loudness,danceability
5790,1381,2009,1,"(10, 0.4337984835086746)","(8, 0.3292060614188754)","(15, 0.0835499588044598)",loudness,energy,danceability
5791,1363,2009,1,"(2, 0.326684757127769)","(11, 0.1240768884288165)","(4, 0.1088995467082688)",loudness,energy,danceability
5792,1363,2009,1,"(2, 0.4442650307637001)","(12, 0.2173721114389883)","(7, 0.1348964127263655)",energy,loudness,danceability
5793,1382,2009,1,"(9, 0.5727367069163785)","(2, 0.1627930429767832)","(12, 0.1187294075985089)",loudness,energy,danceability
5794,1363,2009,1,"(2, 0.4333074754224563)","(15, 0.3997226740813806)","(7, 0.0573496007521778)",loudness,danceability,energy
5795,1363,2009,1,"(2, 0.6625337062144326)","(10, 0.1256774286685036)","(8, 0.1011811652236669)",acousticness,loudness,energy
5796,1131,2009,1,"(7, 0.3276458316863375)","(3, 0.313517022374808)","(4, 0.0891296562577635)",loudness,danceability,energy
5797,1213,2009,1,"(3, 0.4401487513468303)","(4, 0.1672155603945757)","(15, 0.1441515524763978)",energy,loudness,valence
5798,1383,2009,1,"(2, 0.4176853929583222)","(8, 0.3137435872774851)","(15, 0.0673031983379507)",loudness,acousticness,danceability
5799,1384,2009,1,"(3, 0.3810552830063308)","(5, 0.1501066110433886)","(9, 0.1449661433741919)",energy,loudness,valence
5800,1379,2009,1,"(10, 0.3905503753056401)","(15, 0.2175265940582223)","(8, 0.2068275470558817)",energy,loudness,danceability
5801,1271,2009,1,"(2, 0.3879062417274608)","(8, 0.2419324860029143)","(15, 0.1365402165369061)",energy,loudness,valence
5802,1123,2009,1,"(4, 0.463165832485844)","(2, 0.2766009166987828)","(3, 0.0853040277964845)",energy,loudness,danceability
5803,978,2009,1,"(8, 0.3148139587458265)","(7, 0.3089043440850054)","(11, 0.1100757873843916)",loudness,energy,danceability
5804,978,2009,1,"(2, 0.5641618766185671)","(1, 0.1037824107444927)","(4, 0.0922780134635856)",danceability,loudness,valence
5805,1385,2009,1,"(9, 0.378931251352371)","(15, 0.2720221470294688)","(10, 0.0593908242157024)",acousticness,loudness,danceability
5806,1386,2009,1,"(3, 0.3605733273301286)","(1, 0.1917089134442373)","(8, 0.1286778471859322)",acousticness,loudness,valence
5807,1387,2009,1,"(9, 0.4449935568360414)","(12, 0.2467540003532537)","(8, 0.0960712999083468)",danceability,loudness,valence
5808,1283,2009,1,"(2, 0.3241101169037064)","(12, 0.2185054433674226)","(14, 0.1445376167139266)",loudness,energy,danceability
5809,1165,2009,1,"(15, 0.4801548158219684)","(2, 0.2392735109880106)","(3, 0.1467045618118283)",energy,loudness,valence
5810,1369,2009,1,"(2, 0.4043584542009852)","(10, 0.1366847253042659)","(11, 0.1323544141320244)",loudness,acousticness,danceability
5811,1388,2009,1,"(9, 0.4439608338977641)","(2, 0.217584802634882)","(14, 0.1054740924833162)",energy,valence,loudness
5812,1389,2009,1,"(9, 0.6156698162106602)","(5, 0.1572618703248026)","(11, 0.1279932255193658)",loudness,energy,danceability
5813,1295,2009,1,"(3, 0.3096421567039756)","(11, 0.152993908597522)","(10, 0.1214823605373296)",energy,loudness,valence
5814,1225,2009,1,"(2, 0.4494689706302699)","(3, 0.29449377396582)","(4, 0.0799088699394745)",loudness,energy,danceability
5815,1213,2009,1,"(8, 0.3096313198758293)","(2, 0.3059931062746304)","(16, 0.1638012485686102)",energy,loudness,valence
5816,1390,2009,1,"(4, 0.3256730048607383)","(10, 0.2161301147175287)","(1, 0.1417717376915352)",valence,energy,loudness
5817,1391,2009,1,"(15, 0.3682565522612985)","(12, 0.1633418783688648)","(3, 0.0949381543848898)",acousticness,danceability,loudness
5818,1363,2009,1,"(12, 0.5139231344636304)","(15, 0.3562469836512446)","(10, 0.0636226149326406)",energy,loudness,danceability
5819,1392,2009,1,"(8, 0.4337341283764547)","(3, 0.3816014521361408)","(15, 0.0741590058632001)",loudness,energy,danceability
5820,1210,2009,1,"(2, 0.6350795333133569)","(3, 0.1369367066008058)","(12, 0.0797781472380017)",energy,loudness,valence
5821,1393,2009,1,"(2, 0.4611950052859843)","(13, 0.0075187973042401)","(9, 0.0075187971075421)",loudness,energy,danceability
5822,1070,2009,1,"(4, 0.3932160313464775)","(8, 0.1596150194070838)","(1, 0.1053044269256203)",acousticness,loudness,danceability
5823,1123,2009,1,"(15, 0.4550402864719378)","(4, 0.1457980509451107)","(12, 0.0993688346217561)",energy,loudness,valence
5824,1210,2009,1,"(15, 0.3513496696508894)","(3, 0.1970807832633681)","(8, 0.1643242205553609)",loudness,energy,danceability
5825,1394,2009,1,"(9, 0.3783445265709763)","(8, 0.2407378507574975)","(5, 0.1044989444601522)",energy,loudness,danceability
5826,1165,2009,1,"(15, 0.3908184924426215)","(2, 0.3202709537787576)","(3, 0.2092769841296712)",energy,loudness,valence
5827,1365,2009,1,"(10, 0.521799048348695)","(11, 0.1060528243937159)","(1, 0.0823172920738705)",loudness,energy,danceability
5828,1130,2009,1,"(4, 0.3439318238497093)","(16, 0.2401966505786812)","(9, 0.0850542659614386)",loudness,energy,danceability
5829,1395,2009,1,"(15, 0.3450722750690341)","(1, 0.2669650686910632)","(14, 0.103395698666676)",loudness,valence,energy
5830,1396,2009,1,"(15, 0.4993361722852233)","(3, 0.1241714538300223)","(12, 0.1110114106287954)",loudness,energy,danceability
5831,1391,2009,1,"(9, 0.3084540813314502)","(5, 0.1788710588294029)","(10, 0.1748737229462335)",loudness,energy,valence
5832,1213,2009,1,"(3, 0.3748024663970288)","(4, 0.1509031335327976)","(9, 0.1206709299088382)",energy,loudness,valence
5833,1382,2009,1,"(9, 0.5066742028616364)","(10, 0.1757127097696791)","(13, 0.1141855077119525)",loudness,energy,danceability
5834,1213,2009,1,"(10, 0.3069403754024837)","(8, 0.3022734381561238)","(5, 0.1412189313690859)",loudness,danceability,energy
5835,717,2009,1,"(15, 0.3942848083512901)","(2, 0.3682078408444959)","(7, 0.12057169534656)",loudness,energy,valence
5836,1182,2009,1,"(8, 0.3215678082612008)","(9, 0.3202580174310757)","(12, 0.1068931355282262)",loudness,valence,danceability
5837,1369,2009,1,"(15, 0.3077072423012262)","(2, 0.3015470456925931)","(8, 0.1189035052160398)",loudness,energy,danceability
5838,978,2009,1,"(7, 0.4347674845630975)","(15, 0.1922004594492921)","(10, 0.0968687125256908)",loudness,danceability,energy
5839,1323,2009,1,"(15, 0.330279853753927)","(8, 0.2829580908419776)","(11, 0.1206217584781211)",loudness,energy,danceability
5840,1213,2009,1,"(2, 0.4373233968102921)","(9, 0.1862409931488717)","(4, 0.1571593214395533)",energy,loudness,valence
5841,1367,2009,1,"(15, 0.4155259148854315)","(8, 0.2423710688632565)","(14, 0.1207757278745917)",loudness,energy,danceability
5842,1397,2009,1,"(9, 0.316673088188234)","(5, 0.227526681945595)","(4, 0.1054500094913345)",energy,loudness,valence
5843,1377,2009,1,"(15, 0.3986207754689149)","(3, 0.2045056190568935)","(12, 0.1408820053327523)",danceability,acousticness,valence
5844,1210,2009,1,"(3, 0.3889027179258257)","(2, 0.2575640299986341)","(15, 0.252733125982741)",acousticness,loudness,danceability
5845,1263,2009,1,"(2, 0.35115966677284)","(4, 0.2225721982431963)","(12, 0.1690294117342725)",energy,loudness,valence
5846,1240,2009,1,"(9, 0.5760898551908029)","(15, 0.0795438919806569)","(2, 0.0708846721349041)",danceability,loudness,valence
5847,1211,2009,1,"(15, 0.4920075325572125)","(11, 0.2001767784911205)","(3, 0.0713640744526541)",loudness,energy,valence
5848,1369,2009,1,"(2, 0.6852737786354192)","(15, 0.1411326139578705)","(12, 0.060709964935322)",danceability,loudness,energy
5849,1165,2009,1,"(15, 0.4258108919331684)","(2, 0.2478545455079675)","(12, 0.1053782968058344)",energy,loudness,valence
5850,1361,2009,1,"(15, 0.3800663601297282)","(9, 0.1973866712768212)","(12, 0.1347691607724623)",energy,loudness,danceability
5851,1165,2009,1,"(2, 0.575162533852203)","(3, 0.1501042540559767)","(15, 0.1437625786397268)",energy,loudness,valence
5852,1225,2009,1,"(2, 0.3987039896837446)","(13, 0.2344180364381876)","(4, 0.089328037609708)",energy,loudness,danceability
5853,1398,2009,1,"(9, 0.3960893820418546)","(8, 0.1591804707556739)","(2, 0.095264534100019)",energy,loudness,valence
5854,1376,2009,1,"(3, 0.4364123329793518)","(9, 0.092141185463894)","(11, 0.0047846894060505)",acousticness,loudness,danceability
5855,1055,2009,1,"(9, 0.4069911733074813)","(14, 0.2045418824969601)","(8, 0.1541395951495672)",danceability,loudness,valence
5856,1369,2009,1,"(15, 0.35706935569425)","(11, 0.2669941240974372)","(2, 0.2570153722031545)",loudness,energy,danceability
5857,1399,2009,1,"(15, 0.32052096253191)","(4, 0.080637787473981)","(10, 0.0058479541444903)",energy,loudness,danceability
5858,1284,2009,1,"(4, 0.3888755832547414)","(15, 0.1639765008113242)","(8, 0.1609606129353126)",energy,loudness,danceability
5859,1123,2009,1,"(3, 0.3067635208846355)","(16, 0.2864831986777661)","(5, 0.1173877830315262)",energy,loudness,valence
5860,1400,2009,1,"(4, 0.3382309974894627)","(14, 0.268368987230768)","(3, 0.1593509519685431)",loudness,valence,energy
5861,978,2009,1,"(15, 0.4596757967510761)","(3, 0.1343854606214763)","(5, 0.0904465371027799)",loudness,valence,danceability
5862,1123,2009,1,"(3, 0.3907752866312712)","(15, 0.2565769123169595)","(16, 0.1797226200130802)",loudness,energy,danceability
5863,1210,2009,1,"(2, 0.5436575298355637)","(15, 0.1188856544663988)","(3, 0.1146967192639935)",energy,loudness,valence
5864,1398,2009,1,"(15, 0.4323545762891159)","(2, 0.2119063517872158)","(5, 0.0789134847653109)",loudness,energy,danceability
5865,1106,2010,1,"(15, 0.3526633870244756)","(16, 0.2774862107570005)","(8, 0.1508968283690431)",loudness,energy,danceability
5866,1337,2010,1,"(3, 0.3085089802275401)","(15, 0.2726910695690216)","(1, 0.1681974918044103)",energy,loudness,valence
5867,1401,2010,1,"(2, 0.4503017452751446)","(11, 0.2111495353317201)","(8, 0.1912723369758018)",acousticness,loudness,danceability
5868,1402,2010,1,"(3, 0.3231265867333743)","(1, 0.2016918980174208)","(4, 0.1890846046952291)",loudness,energy,valence
5869,1357,2010,1,"(15, 0.3853797548664466)","(10, 0.2118540976284146)","(8, 0.1792454118427703)",energy,loudness,valence
